window GOBPID Pvalue OddsRatio ExpCount Count Size Term Pval_corr
Bd3_3500_3550 GO:0009639 6.19E-19 57.33870968 0.544212995 15 263 response_to_red_or_far_red_light 2.14E-18
Bd3_3500_3550 GO:0010038 1.09E-17 37.22528592 1.051179473 17 508 response_to_metal_ion 3.39E-17
Bd3_3500_3550 GO:0048513 1.13E-17 41.14578005 0.842185129 16 407 animal_organ_development 3.39E-17
Bd3_3500_3550 GO:0022622 2.48E-17 44.07165109 0.695268313 15 336 root_system_development 6.57E-17
Bd3_3500_3550 GO:0048364 2.48E-17 44.07165109 0.695268313 15 336 root_development 6.57E-17
Bd3_3500_3550 GO:0006749 9.26E-16 228.3794466 0.064146779 8 31 glutathione_metabolic_process 2.32E-15
Bd3_3500_3550 GO:0010035 7.87E-14 20.95076923 1.794040557 17 867 response_to_inorganic_substance 1.86E-13
Bd3_3500_3550 GO:0099402 2.20E-13 20.96256684 1.580907711 16 764 plant_organ_development 4.96E-13
Bd3_3500_3550 GO:0009416 7.43E-13 20.88804841 1.398813629 15 676 response_to_light_stimulus 1.59E-12
Bd3_3500_3550 GO:0009314 2.12E-12 19.32022472 1.504345427 15 727 response_to_radiation 4.34E-12
Bd3_3500_3550 GO:0009725 2.42E-12 17.71102785 1.847841082 16 893 response_to_hormone 4.73E-12
Bd3_3500_3550 GO:0009719 4.50E-12 16.94779619 1.924403366 16 930 response_to_endogenous_stimulus 8.43E-12
Bd3_3500_3550 GO:0006575 1.20E-11 60.81183932 0.194509588 8 94 cellular_modified_amino_acid_metabolic_process 2.16E-11
Bd3_3500_3550 GO:1901700 7.19E-11 13.87517841 2.31135329 16 1117 response_to_oxygen-containing_compound 1.24E-10
Bd3_3500_3550 GO:0010033 1.23E-09 11.23353293 2.797627259 16 1352 response_to_organic_substance 2.06E-09
Bd3_3500_3550 GO:0048731 5.13E-09 10.0748207 3.083183887 16 1490 system_development 8.25E-09
Bd3_3500_3550 GO:0009791 6.18E-09 10.43715415 2.648641192 15 1280 post-embryonic_development 9.60E-09
Bd3_3500_3550 GO:0042221 1.24E-08 8.8490701 4.376465719 18 2115 response_to_chemical 1.87E-08
Bd3_3500_3550 GO:0009628 4.75E-08 8.459266633 3.596358118 16 1738 response_to_abiotic_stimulus 6.89E-08
Bd3_3500_3550 GO:0007275 4.03E-07 7.099843327 4.184025383 16 2022 multicellular_organism_development 5.67E-07
Bd3_3500_3550 GO:0044707 5.52E-07 6.915065441 4.279210926 16 2068 single-multicellular_organism_process 7.52E-07
Bd3_3500_3550 GO:0048856 7.10E-07 6.768557758 4.357842461 16 2106 anatomical_structure_development 9.40E-07
Bd3_3500_3550 GO:0006790 9.60E-07 13.26613283 0.815284867 8 394 sulfur_compound_metabolic_process 1.23E-06
Bd3_3500_3550 GO:0032501 1.61E-06 6.308633232 4.624775831 16 2235 multicellular_organismal_process 2.01E-06
Bd3_3500_3550 GO:0044767 2.03E-06 6.18317615 4.703407367 16 2273 single-organism_developmental_process 2.47E-06
Bd3_3500_3550 GO:0032502 2.70E-06 6.030616672 4.802731411 16 2321 developmental_process 3.19E-06
Bd3_3500_3550 GO:0006518 1.30E-05 7.984686955 1.543661195 9 746 peptide_metabolic_process 1.50E-05
Bd3_3500_3550 GO:0043603 2.55E-05 7.293186266 1.680231756 9 812 cellular_amide_metabolic_process 2.87E-05
Bd3_3500_3550 GO:1901564 0.000540016 3.972743306 4.326803697 12 2091 organonitrogen_compound_metabolic_process 0.000578588
Bd3_3500_3550 GO:0050896 0.000835376 3.397765741 9.206097393 18 4449 response_to_stimulus 0.000867541
Bd3_3525_3575 GO:1901652 5.16E-12 206.4428571 0.048420472 6 27 response_to_peptide 5.16E-11
Bd3_3525_3575 GO:0043434 5.16E-12 206.4428571 0.048420472 6 27 response_to_peptide_hormone 5.16E-11
Bd3_3525_3575 GO:0060416 5.16E-12 206.4428571 0.048420472 6 27 response_to_growth_hormone 5.16E-11
Bd3_3525_3575 GO:0010243 7.49E-12 66.55555556 0.186508484 8 104 response_to_organonitrogen_compound 5.62E-11
Bd3_3525_3575 GO:0009704 1.92E-11 160.5 0.059180577 6 33 de-etiolation 1.15E-10
Bd3_3525_3575 GO:0048527 1.99E-09 68.61428571 0.123741206 6 69 lateral_root_development 9.94E-09
Bd3_3525_3575 GO:0048528 4.92E-09 58.37027027 0.143468065 6 80 post-embryonic_root_development 2.11E-08
Bd3_3525_3575 GO:1901698 6.26E-09 27.16070577 0.432197544 8 241 response_to_nitrogen_compound 2.35E-08
Bd3_3525_3575 GO:0080167 1.10E-07 33.61875 0.240309008 6 134 response_to_karrikin 3.67E-07
Bd3_3525_3575 GO:0009640 3.78E-07 27.00566038 0.295902883 6 165 photomorphogenesis 1.13E-06
Bd3_3525_3575 GO:0048569 8.67E-07 23.29565217 0.340736653 6 190 post-embryonic_organ_development 2.36E-06
Bd3_3525_3575 GO:0009719 2.32E-06 9.206521739 1.667816251 10 930 response_to_endogenous_stimulus 5.80E-06
Bd3_3525_3575 GO:0048513 5.41E-06 12.96105263 0.729893778 7 407 animal_organ_development 1.22E-05
Bd3_3525_3575 GO:0009639 5.71E-06 16.59338521 0.471651262 6 263 response_to_red_or_far_red_light 1.22E-05
Bd3_3525_3575 GO:1901700 1.20E-05 7.545731707 2.003172851 10 1117 response_to_oxygen-containing_compound 2.40E-05
Bd3_3525_3575 GO:0009725 1.48E-05 8.137609795 1.601462271 9 893 response_to_hormone 2.77E-05
Bd3_3525_3575 GO:0022622 2.31E-05 12.85636364 0.602565871 6 336 root_system_development 3.64E-05
Bd3_3525_3575 GO:0048364 2.31E-05 12.85636364 0.602565871 6 336 root_development 3.64E-05
Bd3_3525_3575 GO:0010033 6.33E-05 6.114940387 2.424610291 10 1352 response_to_organic_substance 9.49E-05
Bd3_3525_3575 GO:0046686 7.81E-05 10.23786408 0.749620637 6 418 response_to_cadmium_ion 0.000111627
Bd3_3525_3575 GO:0010038 0.0002274 8.348605578 0.91102221 6 508 response_to_metal_ion 0.000310091
Bd3_3525_3575 GO:0099402 0.00029909 6.674893972 1.370120017 7 764 plant_organ_development 0.000390118
Bd3_3525_3575 GO:0048731 0.000769144 4.64388132 2.672092702 9 1490 system_development 0.000922972
Bd3_3525_3575 GO:0009416 0.001038573 6.18 1.212305146 6 676 response_to_light_stimulus 0.001198353
Bd3_3525_3575 GO:0009791 0.001328146 4.612159329 2.295489033 8 1280 post-embryonic_development 0.001475718
Bd3_3525_3575 GO:0009314 0.001512943 5.721636616 1.303766037 6 727 response_to_radiation 0.00162101
Bd3_3650_3700 GO:0019953 1.73E-09 31.10217391 0.359221962 8 168 sexual_reproduction 3.46E-09
Bd3_3650_3700 GO:0044703 1.19E-06 12.79055511 0.836046351 8 391 multi-organism_reproductive_process 1.19E-06
Bd3_3675_3725 GO:0019953 4.03E-08 27.04536862 0.347634156 7 168 sexual_reproduction 8.05E-08
Bd3_3675_3725 GO:0044703 1.17E-05 11.16259058 0.809077114 7 391 multi-organism_reproductive_process 1.17E-05
Bd3_4125_4175 GO:0019752 0.00038578 5.988709585 1.96558146 8 1357 carboxylic_acid_metabolic_process 0.000837463
Bd3_4125_4175 GO:0043436 0.0004683 5.803147861 2.02207201 8 1396 oxoacid_metabolic_process 0.000837463
Bd3_4125_4175 GO:0006082 0.000470593 5.798526887 2.023520486 8 1397 organic_acid_metabolic_process 0.000837463
Bd3_425_475 GO:0006952 0.00193955 5.546393153 1.383363223 6 872 defense_response 0.00193955
Bd3_450_500 GO:0006464 0.000366854 4.915815284 3.729893778 11 2458 cellular_protein_modification_process 0.000733707
Bd3_450_500 GO:0036211 0.000366854 4.915815284 3.729893778 11 2458 protein_modification_process 0.000733707
Bd3_450_500 GO:0006468 0.000700657 5.354072861 2.130500759 8 1404 protein_phosphorylation 0.001121051
Bd3_450_500 GO:0043412 0.000884125 4.357512953 4.116843703 11 2713 macromolecule_modification 0.001286
Bd3_450_500 GO:0016310 0.001367899 4.460312438 2.965098634 9 1954 phosphorylation 0.001655701
Bd3_450_500 GO:0044267 0.00160424 3.919717065 5.166919575 12 3405 cellular_protein_metabolic_process 0.001655701
Bd3_4700_4750 GO:0019752 5.57E-05 7.304710682 1.96558146 9 1357 carboxylic_acid_metabolic_process 0.000368055
Bd3_4700_4750 GO:0043436 6.97E-05 7.078226388 2.02207201 9 1396 oxoacid_metabolic_process 0.000368055
Bd3_4700_4750 GO:0006082 7.01E-05 7.072586455 2.023520486 9 1397 organic_acid_metabolic_process 0.000368055
Bd3_4700_4750 GO:0032787 0.000101869 8.436419753 1.183404608 7 817 monocarboxylic_acid_metabolic_process 0.000427848
Bd3_475_525 GO:0016310 0.000265996 5.372085048 2.965098634 10 1954 phosphorylation 0.000531991
Bd3_475_525 GO:0006796 0.001140028 4.203450755 4.238239757 11 2793 phosphate-containing_compound_metabolic_process 0.001270336
Bd3_475_525 GO:0006793 0.001270336 4.138800142 4.291350531 11 2828 phosphorus_metabolic_process 0.001270336
Bd3_4825_4875 GO:0043933 0.000728277 4.955970218 2.063043178 8 997 macromolecular_complex_subunit_organization 0.001319616
Bd3_4825_4875 GO:1902589 0.001227857 5.065535525 1.71127052 7 827 single-organism_organelle_organization 0.001520203
Bd3_4825_4875 GO:0051276 0.001424014 5.679508197 1.274658574 6 616 chromosome_organization 0.001636621
Bd3_4850_4900 GO:0051276 0.001424014 5.679508197 1.274658574 6 616 chromosome_organization 0.001579396
Bd3_5175_5225 GO:0005975 3.78E-05 5.744976266 2.726238102 11 1275 carbohydrate_metabolic_process 7.55E-05
Bd3_5200_5250 GO:0044238 0.001783586 3.807496464 18.78548765 27 8511 primary_metabolic_process 0.001783586
Bd3_5225_5275 GO:0018130 0.000515312 4.437824004 3.772934198 11 2188 heterocycle_biosynthetic_process 0.001706765
Bd3_5225_5275 GO:1901360 0.000796768 3.872308834 6.994068147 15 4056 organic_cyclic_compound_metabolic_process 0.001706765
Bd3_5225_5275 GO:0034654 0.000861613 4.335234145 3.34356463 10 1939 nucleobase-containing_compound_biosynthetic_process 0.001706765
Bd3_5225_5275 GO:1901362 0.001049039 4.026661024 4.093668092 11 2374 organic_cyclic_compound_biosynthetic_process 0.001706765
Bd3_5225_5275 GO:0006807 0.001095076 3.744818869 8.061456753 16 4675 nitrogen_compound_metabolic_process 0.001706765
Bd3_5225_5275 GO:0006351 0.001204063 4.377465109 2.857290661 9 1657 transcription_DNA-templated 0.001706765
Bd3_5225_5275 GO:0097659 0.001204063 4.377465109 2.857290661 9 1657 nucleic_acid-templated_transcription 0.001706765
Bd3_5225_5275 GO:0032774 0.001241284 4.356570997 2.869361291 9 1664 RNA_biosynthetic_process 0.001706765
Bd3_5225_5275 GO:0046483 0.001651006 3.548047869 6.612981101 14 3835 heterocycle_metabolic_process 0.001882471
Bd3_5225_5275 GO:0044249 0.001882471 3.479243119 7.54414402 15 4375 cellular_biosynthetic_process 0.001882471
Bd3_5375_5425 GO:0048869 0.000346936 8.004644412 1.006690578 6 695 cellular_developmental_process 0.001188605
Bd3_5550_5600 GO:0016043 5.75E-05 5.83796721 3.634501311 12 2291 cellular_component_organization 0.000299044
Bd3_5550_5600 GO:0071840 0.000145313 5.225454545 3.985101393 12 2512 cellular_component_organization_or_biogenesis 0.000299044
Bd3_5550_5600 GO:1902589 0.001477439 5.869742781 1.311974065 6 827 single-organism_organelle_organization 0.001595047
Bd3_5550_5600 GO:0006996 0.001595047 4.603060546 2.397089254 8 1511 organelle_organization 0.001595047
Bd3_5575_5625 GO:0044712 0.000334152 6.42233462 1.380190371 7 690 single-organism_catabolic_process 0.000599888
Bd3_5575_5625 GO:0044248 0.000355489 5.597355645 1.860256587 8 930 cellular_catabolic_process 0.000599888
Bd3_5575_5625 GO:0016043 0.000873662 3.775649795 4.582632087 12 2291 cellular_component_organization 0.000982869
Bd3_5575_5625 GO:0044283 0.001642536 4.825698324 1.804248862 7 902 small_molecule_biosynthetic_process 0.001773939
Bd3_5575_5625 GO:0044763 0.001725791 3.372335386 12.70975307 21 6354 single-organism_cellular_process 0.001792168
Bd3_5575_5625 GO:0009056 0.001992967 4.212380952 2.416333287 8 1208 catabolic_process 0.001992967
Bd3_575_625 GO:0044255 0.000785277 6.963589744 1.187336184 6 906 cellular_lipid_metabolic_process 0.001047035
Bd3_575_625 GO:0019637 0.001367742 6.214400984 1.319699269 6 1007 organophosphate_metabolic_process 0.001439728
Bd3_6025_6075 GO:1901657 1.86E-05 14.10270994 0.597323769 6 433 glycosyl_compound_metabolic_process 0.000204725
Bd3_6025_6075 GO:1901135 4.03E-05 8.658937198 1.438819147 8 1043 carbohydrate_derivative_metabolic_process 0.000221472
Bd3_6025_6075 GO:1901137 6.85E-05 11.06190476 0.753207339 6 546 carbohydrate_derivative_biosynthetic_process 0.000251143
Bd3_6400_6450 GO:0032787 0.001387442 5.946471314 1.296109808 6 817 monocarboxylic_acid_metabolic_process 0.001745068
Bd3_6400_6450 GO:0044260 0.0015283 4.045650229 9.485239343 17 5979 cellular_macromolecule_metabolic_process 0.001745068
Bd3_6425_6475 GO:0016070 0.001344675 3.608433735 4.832114774 12 2502 RNA_metabolic_process 0.001931301
Bd3_6625_6675 GO:0016070 0.001978951 4.007490637 3.796661608 10 2502 RNA_metabolic_process 0.001978951
Bd3_6700_6750 GO:0044712 0.00044051 7.561403509 1.047040971 6 690 single-organism_catabolic_process 0.001046801
Bd3_6900_6950 GO:0055085 0.001057527 5.262180974 1.678300455 7 869 transmembrane_transport 0.001410036
Bd3_75_125 GO:0006468 0.000958375 5.959588729 1.743136984 7 1404 protein_phosphorylation 0.001333788
Bd3_75_125 GO:0016310 0.001333788 5.152723535 2.425989792 8 1954 phosphorylation 0.001333788
Bd4_1225_1275 GO:0006952 1.51E-06 11.83140209 1.263070768 9 872 defense_response 4.52E-06
Bd4_1250_1300 GO:0006915 5.64E-15 183.2507937 0.080424886 8 53 apoptotic_process 4.51E-14
Bd4_1250_1300 GO:0006952 1.49E-12 27.77564103 1.323216995 14 872 defense_response 5.96E-12
Bd4_1250_1300 GO:0012501 2.23E-10 44.38509317 0.291350531 8 192 programmed_cell_death 5.95E-10
Bd4_1250_1300 GO:0008219 5.91E-10 39.0075188 0.329286798 8 217 cell_death 9.46E-10
Bd4_1250_1300 GO:0016265 5.91E-10 39.0075188 0.329286798 8 217 death 9.46E-10
Bd4_1250_1300 GO:0006950 3.07E-06 7.911708619 4 14 2636 response_to_stress 4.09E-06
Bd4_1250_1300 GO:0050896 0.00032104 4.853083317 6.751138088 15 4449 response_to_stimulus 0.000366903
Bd4_125_175 GO:0044267 0.001118956 3.861117067 5.636639536 13 3405 cellular_protein_metabolic_process 0.001844775
Bd4_1275_1325 GO:0006952 3.46E-06 18.3699422 0.781900952 7 872 defense_response 8.66E-06
Bd4_1300_1350 GO:0006468 9.71E-10 20.38629283 1.839977928 13 1404 protein_phosphorylation 8.74E-09
Bd4_1300_1350 GO:0016310 3.74E-09 18.09752577 2.560767002 14 1954 phosphorylation 1.68E-08
Bd4_1300_1350 GO:0006796 3.18E-08 15.79508639 3.660297972 15 2793 phosphate-containing_compound_metabolic_process 8.54E-08
Bd4_1300_1350 GO:0006793 3.80E-08 15.55190188 3.706166368 15 2828 phosphorus_metabolic_process 8.54E-08
Bd4_1300_1350 GO:0006464 9.11E-07 10.66407635 3.2212719 13 2458 cellular_protein_modification_process 1.37E-06
Bd4_1300_1350 GO:0036211 9.11E-07 10.66407635 3.2212719 13 2458 protein_modification_process 1.37E-06
Bd4_1300_1350 GO:0043412 2.93E-06 9.452283951 3.555455925 13 2713 macromolecule_modification 3.77E-06
Bd4_1300_1350 GO:0044267 5.18E-06 9.155529342 4.462339633 14 3405 cellular_protein_metabolic_process 5.82E-06
Bd4_1300_1350 GO:0019538 3.19E-05 7.528968153 5.162160298 14 3939 protein_metabolic_process 3.19E-05
Bd4_1325_1375 GO:0006468 8.19E-10 28.2112069 1.549455097 12 1404 protein_phosphorylation 8.19E-09
Bd4_1325_1375 GO:0016310 1.76E-09 27.99811094 2.15643537 13 1954 phosphorylation 8.79E-09
Bd4_1325_1375 GO:0006464 3.13E-08 21.33346967 2.712650021 13 2458 cellular_protein_modification_process 7.82E-08
Bd4_1325_1375 GO:0036211 3.13E-08 21.33346967 2.712650021 13 2458 protein_modification_process 7.82E-08
Bd4_1325_1375 GO:0043412 1.07E-07 18.90938272 2.994068147 13 2713 macromolecule_modification 2.14E-07
Bd4_1325_1375 GO:0006796 1.53E-07 18.24052758 3.082356187 13 2793 phosphate-containing_compound_metabolic_process 2.55E-07
Bd4_1325_1375 GO:0006793 1.79E-07 17.9598579 3.120982204 13 2828 phosphorus_metabolic_process 2.55E-07
Bd4_1325_1375 GO:0044267 1.75E-06 14.16764937 3.757759691 13 3405 cellular_protein_metabolic_process 2.18E-06
Bd4_1325_1375 GO:0019538 1.02E-05 11.65121413 4.347082356 13 3939 protein_metabolic_process 1.13E-05
Bd4_1325_1375 GO:0044260 0.001313998 6.185495586 6.598427369 13 5979 cellular_macromolecule_metabolic_process 0.001313998
Bd4_1400_1450 GO:0055114 1.41E-07 16.64115908 1.878328045 11 1702 oxidation-reduction_process 2.82E-07
Bd4_1400_1450 GO:0044710 0.000159052 8.329163304 5.483790868 13 4969 single-organism_metabolic_process 0.000159052
Bd4_1425_1475 GO:0055114 1.38E-06 9.078816568 2.582701062 12 1702 oxidation-reduction_process 2.75E-06
Bd4_1425_1475 GO:0044710 0.001210861 4.11874964 7.540212443 15 4969 single-organism_metabolic_process 0.001210861
Bd4_150_200 GO:0061458 0.000164012 6.595098039 1.701751966 8 1028 reproductive_system_development 0.000902063
Bd4_150_200 GO:0048608 0.000164012 6.595098039 1.701751966 8 1028 reproductive_structure_development 0.000902063
Bd4_150_200 GO:0003006 0.000558116 5.427108927 2.034487516 8 1229 developmental_process_involved_in_reproduction 0.001613208
Bd4_150_200 GO:0044702 0.000684858 5.248212867 2.097392744 8 1267 single_organism_reproductive_process 0.001613208
Bd4_150_200 GO:0009791 0.000733276 5.189465409 2.118912954 8 1280 post-embryonic_development 0.001613208
Bd4_150_200 GO:0022414 0.001759553 4.477303989 2.420195889 8 1462 reproductive_process 0.001970061
Bd4_150_200 GO:0000003 0.001790964 4.463648834 2.426817492 8 1466 reproduction 0.001970061
Bd4_150_200 GO:0048731 0.00198905 4.383265857 2.46654711 8 1490 system_development 0.00198905
Bd4_1700_1750 GO:0009653 0.000736075 7.055464221 1.172920403 6 895 anatomical_structure_morphogenesis 0.000920094
Bd4_1725_1775 GO:0071840 0.000120019 8.615980823 2.425713892 9 2512 cellular_component_organization_or_biogenesis 0.000480078
Bd4_1725_1775 GO:0044085 0.000288468 9.44043152 1.035177266 6 1072 cellular_component_biogenesis 0.000692324
Bd4_1725_1775 GO:0016043 0.000469703 7.125711783 2.212305146 8 2291 cellular_component_organization 0.000837931
Bd4_1725_1775 GO:0006996 0.001819507 6.467940199 1.459097807 6 1511 organelle_organization 0.001996902
Bd4_1900_1950 GO:0006508 2.09E-06 11.59862779 1.328459098 9 963 proteolysis 2.09E-06
Bd4_200_250 GO:0016310 0.00011926 5.457104398 3.234653056 11 1954 phosphorylation 0.00035627
Bd4_200_250 GO:0006796 0.000143751 4.971288424 4.623534281 13 2793 phosphate-containing_compound_metabolic_process 0.00035627
Bd4_200_250 GO:0006793 0.000164136 4.894784434 4.681473307 13 2828 phosphorus_metabolic_process 0.00035627
Bd4_200_250 GO:0006464 0.000197928 4.91741619 4.068975031 12 2458 cellular_protein_modification_process 0.00035627
Bd4_200_250 GO:0036211 0.000197928 4.91741619 4.068975031 12 2458 protein_modification_process 0.00035627
Bd4_200_250 GO:0006468 0.000248075 5.625376344 2.324182646 9 1404 protein_phosphorylation 0.000372112
Bd4_200_250 GO:0044237 0.000422918 7.770808772 14.07752793 22 8504 cellular_metabolic_process 0.000543752
Bd4_200_250 GO:0043412 0.000515749 4.358756016 4.491102221 12 2713 macromolecule_modification 0.000580218
Bd4_200_250 GO:0044260 0.000827784 4.284348264 9.897641054 18 5979 cellular_macromolecule_metabolic_process 0.000827784
Bd4_225_275 GO:0016310 2.82E-09 12.9370485 3.234653056 16 1954 phosphorylation 3.10E-08
Bd4_225_275 GO:0006796 5.72E-08 10.23394401 4.623534281 17 2793 phosphate-containing_compound_metabolic_process 2.54E-07
Bd4_225_275 GO:0006793 6.93E-08 10.07628195 4.681473307 17 2828 phosphorus_metabolic_process 2.54E-07
Bd4_225_275 GO:0006468 5.80E-07 9.397988506 2.324182646 12 1404 protein_phosphorylation 1.60E-06
Bd4_225_275 GO:0006464 3.60E-05 5.81435211 4.068975031 13 2458 cellular_protein_modification_process 6.60E-05
Bd4_225_275 GO:0036211 3.60E-05 5.81435211 4.068975031 13 2458 protein_modification_process 6.60E-05
Bd4_225_275 GO:0043412 0.00010531 5.153602694 4.491102221 13 2713 macromolecule_modification 0.000165486
Bd4_225_275 GO:0044267 0.000257775 4.575700383 5.636639536 14 3405 cellular_protein_metabolic_process 0.000354441
Bd4_225_275 GO:0044237 0.000422918 7.770808772 14.07752793 22 8504 cellular_metabolic_process 0.0005169
Bd4_225_275 GO:0009987 0.000727841 Inf 17.76576079 24 10732 cellular_process 0.000800625
Bd4_225_275 GO:0019538 0.00127813 3.762700637 6.520623534 14 3939 protein_metabolic_process 0.00127813
Bd4_275_325 GO:0006952 0.000513187 6.117919075 1.503655677 7 872 defense_response 0.000513187
Bd4_2800_2850 GO:0006468 0.001963616 5.041958042 1.936818872 7 1404 protein_phosphorylation 0.001963616
Bd4_3075_3125 GO:0015031 0.001808693 5.454941285 1.342254104 6 695 protein_transport 0.001931301
Bd4_3075_3125 GO:0045184 0.001889651 5.405493787 1.353841909 6 701 establishment_of_protein_localization 0.001931301
Bd4_3100_3150 GO:0015031 9.55E-05 8.250854993 1.150503518 7 695 protein_transport 0.000480514
Bd4_3100_3150 GO:0045184 0.000100764 8.175962027 1.160435922 7 701 establishment_of_protein_localization 0.000480514
Bd4_3100_3150 GO:0008104 0.000131049 7.820116997 1.210097945 7 731 protein_localization 0.000480514
Bd4_3100_3150 GO:0071702 0.000332945 5.898762157 1.885501448 8 1139 organic_substance_transport 0.000915598
Bd4_3100_3150 GO:0033036 0.000450202 6.314964812 1.478272865 7 893 macromolecule_localization 0.000990444
Bd4_3150_3200 GO:0055085 0.000853879 6.761297798 1.198786039 6 869 transmembrane_transport 0.000853879
Bd4_3375_3425 GO:0055085 0.001135385 6.310081112 1.258725341 6 869 transmembrane_transport 0.001135385
Bd4_3550_3600 GO:0035235 1.44E-13 425.3823529 0.028555663 6 18 ionotropic_glutamate_receptor_signaling_pathway 1.37E-12
Bd4_3550_3600 GO:0007215 1.44E-13 425.3823529 0.028555663 6 18 glutamate_receptor_signaling_pathway 1.37E-12
Bd4_3550_3600 GO:0007166 4.19E-09 61.19914954 0.141191889 6 89 cell_surface_receptor_signaling_pathway 2.65E-08
Bd4_3550_3600 GO:0007154 0.000415251 5.758435208 1.959235757 8 1235 cell_communication 0.001433181
Bd4_3550_3600 GO:0007165 0.000603445 6.051037398 1.559456477 7 983 signal_transduction 0.001433181
Bd4_3550_3600 GO:0044700 0.000757906 5.807877219 1.619740654 7 1021 single_organism_signaling 0.001442627
Bd4_3550_3600 GO:0023052 0.000762361 5.801724138 1.62132708 7 1022 signaling 0.001442627
Bd4_3550_3600 GO:0050794 0.000854087 4.16922052 4.781487102 12 3014 regulation_of_cellular_process 0.001442627
Bd4_3550_3600 GO:0050789 0.000911133 4.068758916 5.581045661 13 3518 regulation_of_biological_process 0.001442627
Bd4_3550_3600 GO:0006811 0.00167091 5.72175981 1.34370258 6 847 ion_transport 0.001721375
Bd4_3575_3625 GO:0035235 3.27E-13 361.5 0.032280315 6 18 ionotropic_glutamate_receptor_signaling_pathway 2.78E-12
Bd4_3575_3625 GO:0007215 3.27E-13 361.5 0.032280315 6 18 glutamate_receptor_signaling_pathway 2.78E-12
Bd4_3575_3625 GO:0007166 9.41E-09 52.00843373 0.159608222 6 89 cell_surface_receptor_signaling_pathway 5.33E-08
Bd4_3575_3625 GO:0007165 3.18E-05 7.336755647 1.762863843 9 983 signal_transduction 0.000105177
Bd4_3575_3625 GO:0050794 4.15E-05 5.216738913 5.405159332 15 3014 regulation_of_cellular_process 0.000105177
Bd4_3575_3625 GO:0044700 4.30E-05 7.041385724 1.831011174 9 1021 single_organism_signaling 0.000105177
Bd4_3575_3625 GO:0023052 4.33E-05 7.033912084 1.832804525 9 1022 signaling 0.000105177
Bd4_3575_3625 GO:0050789 5.73E-05 5.011993147 6.309008139 16 3518 regulation_of_biological_process 0.000121793
Bd4_3575_3625 GO:0065007 0.000160506 4.50471922 6.830873224 16 3809 biological_regulation 0.000303179
Bd4_3575_3625 GO:0007154 0.00018863 5.719892525 2.214788247 9 1235 cell_communication 0.000320672
Bd4_3575_3625 GO:0006811 0.000559431 5.978947368 1.518968134 7 847 ion_transport 0.000792527
Bd4_3575_3625 GO:0051716 0.001512749 4.179652193 2.93392192 9 1636 cellular_response_to_stimulus 0.0016748
Bd4_3925_3975 GO:0019438 0.000516554 4.99530976 3.243136984 10 2239 aromatic_compound_biosynthetic_process 0.000886394
Bd4_3925_3975 GO:1901362 0.000834529 4.658129519 3.438681197 10 2374 organic_cyclic_compound_biosynthetic_process 0.000886394
Bd4_3925_3975 GO:0006725 0.000886394 4.364084776 5.708442544 13 3941 cellular_aromatic_compound_metabolic_process 0.000886394
Bd4_4100_4150 GO:0019748 5.25E-06 17.08423586 0.468478411 6 283 secondary_metabolic_process 2.28E-05
Bd4_4100_4150 GO:0044272 8.07E-06 15.80267559 0.504897227 6 305 sulfur_compound_biosynthetic_process 2.62E-05
Bd4_4100_4150 GO:0006790 3.45E-05 12.10137457 0.652227894 6 394 sulfur_compound_metabolic_process 7.72E-05
Bd4_4100_4150 GO:0009058 0.000531108 4.241483398 7.704235067 16 4654 biosynthetic_process 0.000704531
Bd4_4100_4150 GO:0044711 0.000819858 4.426724444 3.345564906 10 2021 single-organism_biosynthetic_process 0.001024822
Bd4_4100_4150 GO:0010033 0.00105482 4.884672619 2.238101807 8 1352 response_to_organic_substance 0.001293647
Bd4_4100_4150 GO:1901576 0.001210103 3.794807939 7.336736102 15 4432 organic_substance_biosynthetic_process 0.001430122
Bd4_4125_4175 GO:0046483 3.56E-05 5.270880624 6.877500345 17 3835 heterocycle_metabolic_process 0.000108137
Bd4_4125_4175 GO:0006725 5.22E-05 5.077471967 7.06759553 17 3941 cellular_aromatic_compound_metabolic_process 0.000152612
Bd4_4125_4175 GO:1901576 5.50E-05 5.126982329 7.948130777 18 4432 organic_substance_biosynthetic_process 0.000155132
Bd4_4125_4175 GO:1901360 7.78E-05 4.879122995 7.273830873 17 4056 organic_cyclic_compound_metabolic_process 0.000211956
Bd4_4125_4175 GO:0009058 0.000112784 4.773727351 8.346254656 18 4654 biosynthetic_process 0.000274433
Bd4_4125_4175 GO:1903506 0.000127381 5.578703704 2.632638985 10 1468 regulation_of_nucleic_acid-templated_transcription 0.000274433
Bd4_4125_4175 GO:2001141 0.000127381 5.578703704 2.632638985 10 1468 regulation_of_RNA_biosynthetic_process 0.000274433
Bd4_4125_4175 GO:0006355 0.000127381 5.578703704 2.632638985 10 1468 regulation_of_transcription_DNA-templated 0.000274433
Bd4_4125_4175 GO:0051252 0.000135651 5.53224983 2.652365844 10 1479 regulation_of_RNA_metabolic_process 0.000274781
Bd4_4125_4175 GO:0034641 0.000176123 4.486111111 7.720375224 17 4305 cellular_nitrogen_compound_metabolic_process 0.000328258
Bd4_4125_4175 GO:0090304 0.000178672 4.531612105 5.338805352 14 2977 nucleic_acid_metabolic_process 0.000328258
